230
2006.84 -3320.52 1097.13,1 2 122 119,stand,,,
1854.28 -3304.95 1054.13,0 119 122,stand,,,
2213.78 -3306.19 1054.13,0 119 122,stand,,,
1714.5 -3645.3 1054.13,4 121,stand,,,
1431.24 -3690.06 1014.03,3 5,stand,,,
1299.5 -3538.75 1014.12,4 6 124,stand,,,
1079.96 -3569.01 1014.12,5 84 123,stand,,,
423.607 -3110.66 1054.13,8 154 153 175,stand,,,
411.147 -3465.7 1054.13,7 79 80 132,stand,,,
-135.649 -3428.57 1052.13,10 194 191,stand,,,
-280.113 -3304.25 1052.13,11 9 190 189,stand,,,
-440.268 -3180.79 1052.13,10 192 193,stand,,,
-521.063 -3592.4 1014.12,13 190,stand,,,
-714.764 -3648.31 1014.12,12 14 71 72,stand,,,
-1003.99 -3485.02 1014.12,13 15 71 202,stand,,,
-1008.96 -3284.22 1013.12,14 16 18 19,stand,,,
-876.767 -3236.15 1013.12,15 17,stand,,,
-867.559 -2873.06 1013.12,16 18,stand,,,
-993.714 -2837.67 1013.12,17 15 20 21,stand,,,
-1127.57 -3246.41 1013.13,15 20,stand,,,
-1125.62 -2855.99 1013.13,19 18,stand,,,
-1013.8 -2599.8 1013.13,18 70 134 139,stand,,,
407.766 -2039.04 1054.13,24 47 163 165,stand,,,
-65.3467 -2805.82 1054.13,171 172 174,stand,,,
412.475 -1772.81 1013.13,22 25 78 78,stand,,,
1.94929 -1681.17 1013.13,24 26 136,stand,,,
0.685607 -1484.82 1046.13,25 27,stand,,,
-0.534876 -1267.46 1046.13,26 28 39 40,stand,,,
-382.164 -1267.47 1046.13,27 29 30,stand,,,
-858.3 -1268.39 1046.13,28 32 33,stand,,,
-413.109 -893.668 1046.12,28 31 38 39,stand,,,
-872.966 -853.675 1046.12,30 32 34 35 115,stand,,,
-948.47 -1093.12 1046.13,31 29 33 34,stand,,,
-1161.31 -1274.07 1046.13,29 32 34,stand,,,
-1080.18 -936.891 1046.13,32 31 35 33 115,stand,,,
-1040.8 -759.681 1046.13,34 31 36 115,stand,,,
-1037.52 -374.866 1046.13,37 35,stand,,,
-1036.71 -76.9411 1046.13,36 184 229,stand,,,
-181.405 -802.064 1046.13,30 39 206,stand,,,
-8.78427 -855.034 1046.13,38 27 30 209,stand,,,
353.546 -1276.5 1046.13,27 41 204 205,stand,,,
545.12 -1285.86 1014.12,40 42 204 205,stand,,,
826.329 -1321.22 1013.87,41 141,stand,,,
1173.88 -1644.47 1014.13,45 44 141,stand,,,
1121.48 -1849.78 1014.13,43 46 195,stand,,,
1387.82 -1561.05 1014.13,43 61 195,stand,,,
998.81 -2012.6 1014.13,44 160,stand,,,
615.956 -2072.34 1054.13,22 162 160,stand,,,
893.356 -2799.33 1054.13,151 156 157,stand,,,
1089.88 -2593.36 1054.13,50 151 157 159,stand,,,
1291.96 -2587.71 1014.12,49 51,stand,,,
1570.3 -2596.11 1026.56,50 52,stand,,,
1678.61 -2600.38 1054.13,51 116 117 118 119,stand,,,
2473.42 -2251.23 1014.12,54 146 144 148,stand,,,
2516.11 -2028.68 1014.12,53 57 58 56 59,stand,,,
2832.68 -1706.29 1014.12,56 58 57,stand,,,
2666.69 -1864.94 1014.12,55 58 57 54,stand,,,
2539.72 -1726.18 1014.12,54 56 55 59 60,stand,,,
2828.51 -2040.3 1014.13,54 55 56,stand,,,
2355.03 -1997.63 1014.13,54 57,stand,,,
2385.59 -1592.45 1014.13,57 143,stand,,,
1641.74 -1306.24 1014.13,45 142,stand,,,
-990.201 -1818.08 1013.13,64 65 138,stand,,,
-700.894 -1591.79 1013.13,64 137,stand,,,
-783.467 -1732.83 1013.13,63 62 65 137,stand,,,
-1192.93 -1719.18 1013.13,62 66 64,stand,,,
-1497.77 -1717.66 1013.13,65 67 180 181,stand,,,
-1786.38 -1876.44 1013.13,66 68 68 69 181,stand,,,
-2212.8 -1723.27 1013.13,67 67 181,stand,,,
-1748.72 -2370.79 1013.13,67 70,stand,,,
-1505.94 -2584.14 1013.13,69 21,stand,,,
-766.712 -3475.13 1014.13,14 13,stand,,,
-764.243 -3884.63 1014.13,13 127 221,stand,,,
-752.643 -4576.57 1014.13,74 128 129,stand,,,
-749.638 -4875.6 1046.13,73 75,stand,,,
-765.453 -5131.68 1046.13,74 76 131 220,stand,,,
-860.257 -5310.41 1046.13,75 77 131 220,stand,,,
-865.456 -5534.27 1046.13,76 211 210 217 219,stand,,,
675.31 -1742.97 1013.13,24 24,stand,,,
643.755 -3722.88 1054.13,8 132,stand,,,
47.2357 -3713.24 1054.13,8 81 132,stand,,,
-114.983 -3750.37 1014.12,80 82 200 201,stand,,,
-112.025 -3977.33 1014.12,81 83 126,stand,,,
55.2032 -4154.73 1014.13,82 126 196,stand,,,
909.198 -3986.49 1014.13,6 149 198,stand,,,
-968.455 -6439.02 1046.13,106 107 87 215,stand,,,
-673.557 -6425.24 1046.13,107 96 108 97 214,stand,,,
-1230.24 -6542.52 1046.12,88 85 105 106,stand,,,
-1442.61 -6806.54 1046.12,89 87 104 105,stand,,,
-1482.22 -7182.39 1046.12,90 88 103 104,stand,,,
-1323.27 -7519.85 1046.12,91 89 102 103,stand,,,
-1063.98 -7661.92 1046.12,92 90 102 101,stand,,,
-713.015 -7653.08 1046.12,91 93 100 101,stand,,,
-408.378 -7538.3 1046.12,94 92 99 100,stand,,,
-244.511 -7228.08 1046.12,99 93 95 98,stand,,,
-227.588 -6832.59 1046.02,96 94 97 98,stand,,,
-398.934 -6531.29 1046.13,108 86 95 97,stand,,,
-520.828 -6792.85 1046.13,108 98 86 96 95 113,stand,,,
-503.246 -7020.5 1046.13,97 109 94 95 99,stand,,,
-462.285 -7250.78 1046.13,109 94 93 98 110 100,stand,,,
-707.728 -7459.88 1046.13,110 92 93 109 101 99,stand,,,
-881.919 -7490.17 1046.13,102 110 92 91 100,stand,,,
-1101.8 -7407.28 1046.13,103 101 91 90,stand,,,
-1229.75 -7239.45 1046.13,104 102 111 89 90 112,stand,,,
-1297.28 -7003.2 1046.13,105 103 88 112 89,stand,,,
-1233.24 -6748.39 1046.13,106 104 112 87 88,stand,,,
-1044.73 -6652.52 1046.13,112 85 105 87 108 113,stand,,,
-836.843 -6344.08 1046.13,85 86 108 215 214,stand,,,
-819.675 -6692.81 1046.13,107 97 106 113 112 96 86,stand,,,
-702.187 -7131.72 1046.13,98 110 113 99 100,stand,,,
-830.23 -7264.02 1046.13,109 100 101 111 113 99,stand,,,
-1074.35 -7179.69 1046.13,110 103 112 113,stand,,,
-1077.72 -6910.32 1046.13,106 104 105 111 103 108 113,stand,,,
-845.794 -6986.31 1046.13,108 110 111 109 112 97 106,stand,,,
-1246.6 -4289.55 1014.13,222,stand,,,
-1187.91 -845.616 1046.13,34 35 31 177,stand,,,
1954.53 -2237.43 1054.13,52 118 120,stand,,,
1938.48 -2745.75 1054.13,52 119 120,stand,,,
1938.34 -2464.39 1054.13,52 120 116,stand,,,
2001.29 -3088.32 1054.13,117 120 52 1 2 0,stand,,,
2126.87 -2593.49 1054.13,119 117 118 116 144 147 148,stand,,,
1893.96 -3618.98 1054.13,122 3 187 185,stand,,,
2018.01 -3478.97 1054.13,2 1 121 0 186,stand,,,
1154.09 -3353.34 1014.13,6 124 125,stand,,,
1354.4 -3371.17 1038.13,5 123,stand,,,
1017.46 -3193.71 1014.13,123 152,stand,,,
-319.206 -4020.82 1014.13,82 127 83,stand,,,
-579.473 -4049.74 1014.13,126 72 128,stand,,,
-752.494 -4189.26 1014.13,127 73 221,stand,,,
-461.561 -4568.37 1014.13,73 130,stand,,,
-160.85 -4513.43 1014.13,129 196,stand,,,
-1114.94 -5178.75 1046.13,75 76,stand,,,
404.201 -3729.47 1054.13,80 79 8,stand,,,
-480.328 -2603.98 1013.12,134 170,stand,,,
-743.547 -2592.14 1013.12,133 21 135,stand,,,
-744.628 -2753.45 1029.13,134,stand,,,
-263.901 -1727.54 1013.12,25 137,stand,,,
-482.693 -1736.46 1013.12,136 63 64 203,stand,,,
-989.281 -2093.73 1013.12,62 139,stand,,,
-992.33 -2317.02 1013.12,138 21 140,stand,,,
-1105.18 -2317.21 1013.13,139,stand,,,
1003.61 -1497.02 1014.13,43 42,stand,,,
1986.58 -1300.61 1014.12,61 143,stand,,,
2187.55 -1417.2 1014.12,142 60,stand,,,
2511.87 -2582.74 1014.13,146 145 120 147 53 148,stand,,,
2664.93 -2953.04 1014.13,144 146 147,stand,,,
2679.51 -2313.73 1014.13,144 145 53,stand,,,
2278.03 -2851.37 1014.13,120 145 144 148,stand,,,
2308.72 -2340.41 1014.13,53 120 144 147,stand,,,
946.926 -4230.08 1014.13,150 84,stand,,,
949.109 -4477.72 1014.13,149,stand,,,
1003.27 -2826.23 1054.13,48 49 152,stand,,,
898.641 -3046.44 1054.13,151 125 153 156,stand,,,
654.571 -3142.35 1054.13,152 7 155,stand,,,
413.783 -3018.01 1054.13,7,stand,,,
606.568 -3003.42 1054.13,153 156,stand,,,
787.757 -2935.16 1054.13,155 152 48,stand,,,
938.277 -2580.78 1054.13,49 48 158,stand,,,
904.64 -2418.67 1054.13,157 159 161,stand,,,
1030.55 -2373.68 1054.13,49 158 160,stand,,,
896.568 -2142.44 1054.13,46 161 159 47,stand,,,
799.12 -2253.92 1054.13,160 158 162,stand,,,
657.015 -2177.01 1054.13,161 47,stand,,,
427.256 -2174.29 1054.13,22,stand,,,
221.556 -2189.3 1054.13,165 167,stand,,,
214.14 -2080.72 1054.13,22 164 166,stand,,,
-34.1724 -2165.29 1054.13,165 167 169,stand,,,
39.9925 -2240.58 1054.13,164 166 168,stand,,,
-64.8349 -2410.57 1054.13,169 167 171,stand,,,
-154.71 -2364.33 1054.13,168 166 170,stand,,,
-245.024 -2593.78 1054.13,169 171 172 133,stand,,,
-106.922 -2590.37 1054.13,170 168 23,stand,,,
-187.895 -2829.38 1054.13,23 170 173,stand,,,
-60.5895 -3048.2 1054.13,174 172 175 189,stand,,,
38.3476 -2943.5 1054.13,23 173 176,stand,,,
185.83 -3137.67 1054.13,173 176 7,stand,,,
200.406 -3019.08 1054.13,175 174,stand,,,
-1388.41 -842.083 1046.12,115 178,stand,,,
-1511.49 -976.538 1046.12,177 179 182,stand,,,
-1511.15 -1214.76 1046.12,178 180,stand,,,
-1511.34 -1500.8 1038.13,179 66,stand,,,
-1797.49 -1703.48 1013.13,66 68 67,stand,,,
-1701.83 -842.637 1046.13,178 183,stand,,,
