262
-2292.85 -614.257 -87.875,1 46,stand,,,
-2481.36 -579.432 -55.875,0 2 9,stand,,,
-2600.05 -585.464 -55.875,1 3 3 4,stand,,,
-2586.57 -174.556 -42.875,2 2,stand,,,
-2690.99 -580.168 -55.875,2 5,stand,,,
-2678.13 -443.266 -95.875,4 6,stand,,,
-2683.42 -90.953 -95.875,5 7 10 11,stand,,,
-2492.35 -82.7672 -103.139,6 8 10 11 12,stand,,,
-2465.69 -383.08 -103.875,7 9,stand,,,
-2480.29 -520.561 -55.875,8 1,stand,,,
-2652.3 132.253 -95.875,6 7 11 12,stand,,,
-2402.24 120.252 -103.875,7 10 12 17 6,stand,,,
-2312.26 5.63282 -103.526,11 13 14 20 7 18 10,stand,,,
-2194.54 -70.569 -70.875,12 14 17 18,stand,,,
-2331.85 -71.4171 -47.375,13 12 15,stand,,,
-2405.66 -158.261 -23.375,14 16,stand,,,
-2184.1 -138.476 -23.375,15 17,stand,,,
-2057.29 -140.328 -103.875,13 16 18 48 49 50 20 11 259,stand,,,
-1940.02 -56.3744 -103.875,17 19 12 13 21 49 50 72 259,stand,,,
-2029.94 74.997 -25.579,18 20,stand,,,
-2108.81 234.156 -87.875,19 12 72 79 17,stand,,,
-1757.84 -16.5977 16.125,18 22,stand,,,
-1620.61 27.928 102.125,21 23,stand,,,
-1530.19 58.3839 72.125,22 24 25 27 30 31,stand,,,
-1563.73 -176.62 72.125,23 26 27,stand,,,
-1298.58 -231.104 119.215,26 23 29 32,stand,,,
-1454.09 -242.659 72.125,25 24 27,stand,,,
-1385.1 25.0764 72.125,24 26 28 23 31,stand,,,
-1278.97 86.6912 117.918,27 29,stand,,,
-1313.27 -37.9632 128.125,28 25,stand,,,
-1528.76 246.81 112.259,23 31,stand,,,
-1354.98 189.07 72.125,30 23 27,stand,,,
-1054.5 -319.365 16.125,25 33,stand,,,
-1054.12 -84.3261 16.125,32 34,stand,,,
-1014.95 60.1378 -103.824,33 35 109 110 111 112,stand,,,
-1083.48 -108.819 -95.875,34 36,stand,,,
-1031.09 -436.811 -103.875,35 37 43 51,stand,,,
-950.365 -673.219 -95.875,36 38 140,stand,,,
-1031.09 -803.774 -95.875,37 39 43 50,stand,,,
-1241.52 -766.859 -95.875,38 40 42 43 42,stand,,,
-1279.03 -946.213 -87.875,39 41 42,stand,,,
-1518.61 -919.273 -87.875,40 42,stand,,,
-1502.56 -813.481 -95.875,41 40 39 39 44 50,stand,,,
-1235.42 -525.362 -103.875,39 36 38 50 51,stand,,,
-1920.87 -603.896 -95.875,42 45,stand,,,
-1909.43 -513.915 -95.875,44 46 49 259,stand,,,
-2248.83 -492.313 -87.875,45 0 47,stand,,,
-2299.16 -314.494 -87.875,46 48,stand,,,
-2065.89 -265.77 -95.875,47 17 49 50,stand,,,
-1687.23 -207.845 -103.875,17 18 45 48 50 55 71 259,stand,,,
-1617.43 -550.047 -103.875,42 18 49 43 48 17 38 259,stand,,,
-1178.27 -271.296 -103.875,43 52 109 36,stand,,,
-1319.8 -311.522 -93.875,51 53 56,stand,,,
-1335.24 -456.018 -95.875,52 54 56,stand,,,
-1561.29 -444.384 -95.875,53 55,stand,,,
-1582.61 -350.888 -89.875,54 49 56 260,stand,,,
-1447.92 -314.414 -93.875,55 52 57 260 53,stand,,,
-1433.65 -188.102 -93.875,56 58 103 108,stand,,,
-1297.78 -182.033 -93.875,57 59,stand,,,
-1337.32 90.3008 -93.875,58 60 60 61 61 62 65 65 64,stand,,,
-1573.78 63.5001 -93.875,59 59,stand,,,
-1418.18 7.12507 -57.875,59 59,stand,,,
-1427.45 212.095 -93.875,59 63 63 66,stand,,,
-1587.44 190.205 -93.875,62 62,stand,,,
-1308.48 204.177 -93.875,65 59,stand,,,
-1287.13 136.194 -49.875,59 59 64,stand,,,
-1420.73 339.138 -103.05,62 67 68 68,stand,,,
-1133.75 321.86 -102.705,66 95,stand,,,
-1614.92 284.596 -55.9165,66 66 69 69 70,stand,,,
-1629.48 169.125 -54.081,68 68,stand,,,
-1734.91 269.829 -103.45,68 71 72 73 99,stand,,,
-1695.06 49.3449 -95.875,70 49,stand,,,
-1886.57 46.6208 -103.875,18 20 70 73,stand,,,
-1870.39 452.151 -95.875,70 74 78 72,stand,,,
-1729.22 529.28 -45.875,73 75,stand,,,
-1576.63 633.35 -99.6785,74 76 99 100,stand,,,
-1627.02 724.874 -103.875,75 77 100 95,stand,,,
-1820.24 640.529 -103.875,76 78,stand,,,
-1912.74 505.47 -95.875,77 73 79,stand,,,
-2018.63 479.069 -87.875,78 80 83 20,stand,,,
-2287.46 367.122 -87.875,79 81 81 82 82,stand,,,
-2278.99 233.689 -87.875,80 80,stand,,,
-2261 496.875 -87.875,80 80,stand,,,
-2021.49 614.167 -78.875,79 84 85,stand,,,
-1884.82 655.202 -51.875,83 85,stand,,,
-1790.31 834.621 -87.875,84 83 86,stand,,,
-1390.35 839.785 -95.875,85 87 100,stand,,,
-1333.36 924.875 -69.875,86 88,stand,,,
-1219.47 911.639 -69.875,87 89,stand,,,
-1189.62 812.347 -101.875,88 90 101 100,stand,,,
-1137.17 735.41 -43.9108,89 91,stand,,,
-1028 665.774 -101.875,90 92 94 95 101 100,stand,,,
-1024.17 893.962 -69.875,91 93,stand,,,
-867.138 901.327 -69.875,92 94,stand,,,
-884.738 669.249 -93.875,93 91 97,stand,,,
-1155.13 504.785 -103.875,91 96 67 98 98 100 76,stand,,,
-901.935 460.802 -103.875,95 97,stand,,,
-768.249 547.328 -79.875,96 94 102 113,stand,,,
-1403.03 449.463 -16.875,95 95 99,stand,,,
-1642.38 407.158 -103.038,98 70 75 100,stand,,,
-1324.02 647.716 -101.875,75 86 99 89 95 91 76,stand,,,
-1125.68 913.841 -79.875,89 91,stand,,,
-682.869 672.064 -79.875,97 114 170,stand,,,
-1572.26 -50.208 -93.875,57 104 108,stand,,,
-1483.56 -59.045 -93.875,103 105,stand,,,
-1279.13 -46.3745 -213.875,104 106,stand,,,
-1315.1 -223.366 -223.875,105 107 107,stand,,,
-1561.87 -192.844 -223.875,106 106,stand,,,
-1549.65 -199.324 -93.875,103 57,stand,,,
-1077.27 145.378 -103.472,51 34 112 110,stand,,,
-782.963 126.232 -95.875,34 111 112 117 109,stand,,,
-949.767 -4.55552 -95.875,110 34,stand,,,
-738.179 304.366 -103.875,109 34 110 113 115,stand,,,
-676.078 375.729 -79.875,97 114 112 116,stand,,,
-558.511 513.697 -79.875,113 102 168 169,stand,,,
-326.242 250.5 -103.347,112 116 117 149 148,stand,,,
-376.862 118.999 -103.813,115 117 148 149 142 113,stand,,,
-661.232 108.345 -95.875,116 110 115 118 120,stand,,,
-672.692 -26.0281 -79.875,117 119 122,stand,,,
-799.066 -86.1871 -79.875,118 120,stand,,,
-778.135 -274.016 -79.875,119 121 135 117,stand,,,
-555.845 -273.73 -79.875,120 122 139,stand,,,
-491.469 -176.387 -79.875,118 121 123,stand,,,
-474.202 -447.089 40.125,122 124,stand,,,
-535.347 -515.967 40.125,125 123 129 130,stand,,,
-543.595 -737.419 40.125,124 126,stand,,,
-799.047 -716.46 40.125,125 127,stand,,,
-793.913 -636.482 40.125,126 128 128 129,stand,,,
-690.154 -646.473 40.125,127 127,stand,,,
-799.981 -472.868 40.125,127 124 130 131,stand,,,
-567.833 -368.299 40.125,124 129 133,stand,,,
-741.323 -13.9316 40.125,129 132 133,stand,,,
