336
2463.25 -937.125 8.125,2 3 23,stand,,,
2179.46 -943.632 8.125,3 2 23 274,stand,,,
2211.66 -749.787 0.125002,1 0 23 3 241 279 242,stand,,,
2175.96 -1189.71 8.125,4 1 0 23 2 5 28,stand,,,
1766.97 -1236.2 8.125,5 3 7 24 28,stand,,,
1746.64 -1160.5 8.125,4 3,stand,,,
1618.54 -1407.72 0.125001,7 24 27 28 26,stand,,,
1317.36 -1433.21 0.125001,8 4 6 27 26 33 32 27,stand,,,
1249.8 -1174.29 0.125001,9 20 7 26 27 33 28 32 25,stand,,,
1235.27 -1469.69 136.125,10 8,stand,,,
1031.39 -1453.13 136.125,15 16 9,stand,,,
1064.48 -1683.41 136.125,14 12 13 15,stand,,,
923.924 -1705.73 136.125,11 14 15,stand,,,
1226.5 -1716.16 136.125,11 14 14,stand,,,
1162.45 -1552.03 136.125,11 13 13 15 12,stand,,,
1028.08 -1542.22 136.125,11 10 14 12,stand,,,
889.215 -1464.87 168.125,17 10,stand,,,
892.966 -1557.79 168.125,18 16,stand,,,
774.558 -1553.66 168.125,19 17,stand,,,
727.785 -1713.17 168.125,18,stand,,,
1119.32 -1378.49 0.125,21 8 52,stand,,,
870.06 -1331.45 0.125,22 20 28 31 49 52 53,stand,,,
890.908 -1012.47 0.125,21 31 52 51,stand,,,
2301.84 -931.201 8.125,0 1 2 3,stand,,,
1639.68 -1262.42 0.124998,6 4 25 28 27 26,stand,,,
1564.86 -1067.09 0.125001,24 26 28 29 34 34 32 8,stand,,,
1456.29 -1152.08 0.125001,27 25 27 8 28 7 24 33 6 34 32 29 30,stand,,,
1456.41 -1287.1 0.125001,6 7 26 26 8 28 24 33 7 35,stand,,,
1541.99 -1232.82 0.124998,25 26 24 6 27 4 21 8 3 34 32,stand,,,
1566.79 -682.641 0.124976,30 25 34 32 33 26 273 35 251 241 34 272 310 36,stand,,,
1018.83 -664.828 0.124976,31 29 35 32 36 26 271 310 272 251 44,stand,,,
1026.47 -997.922 0.124976,22 30 21 35 32 52,stand,,,
1352.67 -780.375 0.124976,34 35 33 29 31 30 26 8 28 272 7 271 251 273 310 25,stand,,,
1372.72 -984.584 0.124976,26 32 8 34 29 7 27 35,stand,,,
1482.26 -888.011 0.124976,25 32 28 29 26 33 29 25 272,stand,,,
1202.4 -800.545 0.124976,31 32 30 29 33 271 310 272 251 270 27,stand,,,
922.913 -584.024 0.124976,30 271 310 29 272 37 38,stand,,,
740.012 -602.432 0.124976,39 38 36 315 45,stand,,,
630.648 -586.311 0.124976,268 44 37 45 39 315 44 36 43,stand,,,
602.112 -855.516 0.124976,37 38,stand,,,
661.652 -76.753 0.124976,268 41 42,stand,,,
761.215 0.463495 0.124976,40 42 268,stand,,,
541.59 5.51312 0.124976,40 41 176 177 316 175 166 46,stand,,,
169.452 -498.204 0.124976,46 313 44 38 316 177 268,stand,,,
470.589 -472.156 0.124976,43 268 38 46 45 315 38 316 112 30,stand,,,
469.608 -657.496 0.124976,44 38 316 315 37 268 46,stand,,,
200.931 -302.218 0.124976,43 44 177 316 112 42 45 268,stand,,,
303.406 -1015.03 0.124976,313 53 48,stand,,,
186.542 -1363.44 0.124976,313 49 51 53 47 55 59,stand,,,
432.273 -1313.54 0.124976,53 21 48 52 51 313 55,stand,,,
513.565 -976.309 0.124976,52 51,stand,,,
514.068 -1137.5 0.124976,50 53 22 48 49 52 313,stand,,,
717.901 -1197.91 0.124976,22 50 49 31 21 20 51 53 55,stand,,,
305.636 -1148.24 0.124976,47 49 51 313 48 21 52,stand,,,
-33.8179 -1559.63 0.124976,55 56 60,stand,,,
